,TransactionTrend,Account,FamilyMembers,Gender,long,Name,AvgMonthlySpending,merchantId,CreditScore,merchantType,Age,lat,amount,BalanceAmount,PreviousDaySpending,accountType,CreditLimit,accountNumber,transactionId,IncomeCategory,name,NrOfDebCards,Tel,CrmSegment,ShortTermCredit,NrOfCredCards,feature_1
387,IncInc,230010929,4,F,19.0621811,Virág Vilmos,115501,1060,NO,szórakozás,37,47.5031823,7147,255171,46101,AMEX,230000,5962 6104 1640 1013,5382376073,S,ZAK,1,3680494802,Young,N,0,0.0
391,IncInc,230010929,4,F,19.0621811,Virág Vilmos,115501,1060,NO,szórakozás,37,47.5031823,4611,255171,46101,AMEX,230000,5962 6104 1640 1013,5382376077,S,ZAK,1,3680494802,Young,N,0,0.0
1086,IncInc,230011060,2,N,19.0621811,Németh Fruzsina,417268,1060,L,szórakozás,70,47.5031823,7196,84393,187058,JCB,1110000,0664 9280 5155 7879,5382376772,XL,ZAK,1,3680400584,Pension,Y,3,0.0
1662,Inc,230011025,1,F,19.0621811,Nemes Kevin,132477,1060,S,szórakozás,18,47.5031823,7106,259119,59143,VISA,110000,8872 4443 9500 7742,5382377348,S,ZAK,3,3680447005,Young,N,0,0.0
938,Inc,230011025,1,F,19.0621811,Nemes Kevin,132477,1060,S,szórakozás,18,47.5031823,1044,259119,59143,VISA,110000,8872 4443 9500 7742,5382376624,S,ZAK,3,3680447005,Young,N,0,0.0
1847,DecDec,230011044,4,N,19.0621811,Mészáros Emese,555308,1060,M,szórakozás,68,47.5031823,5935,150293,112115,JCB,290000,5332 3689 0066 4162,5382377533,M,ZAK,3,3680272436,CreditAct,Y,2,0.0
2182,DecDec,230011044,4,N,19.0621811,Mészáros Emese,555308,1060,M,szórakozás,68,47.5031823,6532,150293,112115,JCB,290000,5332 3689 0066 4162,5382377868,M,ZAK,3,3680272436,CreditAct,Y,2,0.0
1919,Stab,230011033,1,N,19.0621811,Bodnár Emese,237113,1060,M,szórakozás,43,47.5031823,1164,51740,96913,AMEX,160000,3763 9611 1988 5333,5382377605,XXL,ZAK,1,3680586686,Young,Y,2,1.0
1983,Stab,230010815,2,N,19.0621811,Mészáros Zoé,494786,1060,XS,szórakozás,21,47.5031823,4652,228166,282680,VISA,1060000,7412 9725 7165 5007,5382377669,XS,ZAK,2,3680593007,Pension,Y,1,0.0
2149,DecDec,230010901,4,N,19.0621811,Lukács Kinga,965850,1060,XS,szórakozás,50,47.5031823,7184,701002,108633,AMEX,410000,5477 7710 3241 5258,5382377835,XL,ZAK,3,3680421859,Young,N,0,0.0
619,DecDec,230010901,4,N,19.0621811,Lukács Kinga,965850,1060,XS,szórakozás,50,47.5031823,1990,701002,108633,JCB,410000,5919 8087 0381 2885,5382376305,XL,ZAK,3,3680421859,Young,N,0,0.0
1676,Inc,230010974,1,N,19.0621811,Bognár Flóra,147205,1060,NO,szórakozás,32,47.5031823,7408,480606,193130,MASTERCARD,440000,3536 2474 5787 0754,5382377362,XL,ZAK,2,3680319758,CreditAct,Y,0,0.0
494,IncInc,230011064,4,F,19.0621811,Szőke Ármin,533942,1060,XL,szórakozás,20,47.5031823,2992,76623,190099,MAESTRO,550000,2167 9719 6711 9155,5382376180,XL,ZAK,2,3680506162,TransCredit,Y,3,1.0
170,Dec,230010867,3,F,19.0621811,Pásztor Gergő,147079,1060,NO,szórakozás,64,47.5031823,2345,570202,98173,MAESTRO,130000,9801 1015 7146 1314,5382375856,XL,ZAK,3,3680669631,Young,N,1,0.0
1139,Inact,230010773,5,F,19.0621811,Tamás Richárd,48979,1060,NO,szórakozás,21,47.5031823,1820,381364,152979,JCB,1200000,9693 9716 8592 5437,5382376825,XL,ZAK,1,3680655699,Pension,N,1,0.0
1969,Inact,230010773,5,F,19.0621811,Tamás Richárd,48979,1060,NO,szórakozás,21,47.5031823,7215,381364,152979,JCB,1200000,9693 9716 8592 5437,5382377655,XL,ZAK,1,3680655699,Pension,N,1,0.0
500,Dec,230010914,3,F,19.0621811,Pap Sándor,749395,1060,XS,szórakozás,67,47.5031823,5600,542612,106033,AMEX,940000,8052 9340 3967 9192,5382376186,M,ZAK,3,3680393598,Pension,N,1,0.0
503,Dec,230010914,3,F,19.0621811,Pap Sándor,749395,1060,XS,szórakozás,67,47.5031823,7872,542612,106033,AMEX,940000,8052 9340 3967 9192,5382376189,M,ZAK,3,3680393598,Pension,N,1,0.0
1894,IncInc,230010805,1,F,19.0621811,Pintér Rikárdó,409652,1060,NO,szórakozás,64,47.5031823,5597,694791,257067,MAESTRO,1160000,9719 7170 3265 4794,5382377580,XL,ZAK,2,3680551249,Young,N,0,0.0
1392,IncInc,230010805,1,F,19.0621811,Pintér Rikárdó,409652,1060,NO,szórakozás,64,47.5031823,7276,694791,257067,MAESTRO,1160000,9719 7170 3265 4794,5382377078,XL,ZAK,2,3680551249,Young,N,0,0.0
117,DecDec,230010939,2,F,19.0621811,Orosz Richárd,218197,1060,NO,szórakozás,75,47.5031823,1528,286027,303660,MASTERCARD,150000,0681 4468 0574 4693,5382375803,S,ZAK,1,3680578226,CreditAct,Y,0,0.0
119,DecDec,230010939,2,F,19.0621811,Orosz Richárd,218197,1060,NO,szórakozás,75,47.5031823,3076,286027,303660,MASTERCARD,150000,0681 4468 0574 4693,5382375805,S,ZAK,1,3680578226,CreditAct,Y,0,0.0
1819,IncInc,230011079,1,F,19.0621811,Váradi Botond,320992,1060,XL,szórakozás,35,47.5031823,5003,79485,188886,MAESTRO,570000,9666 5942 0933 3665,5382377505,XXL,ZAK,1,3680580145,Young,Y,2,1.0
372,Stab,230011038,1,N,19.0621811,Lengyel Rebeka,570083,1060,XL,szórakozás,75,47.5031823,4571,160177,275301,MASTERCARD,390000,7626 2650 8426 3190,5382376058,S,ZAK,1,3680609293,Pension,N,2,0.0
1471,IncInc,230011086,1,F,19.0621811,Szilágyi Norbert,600153,1060,L,szórakozás,31,47.5031823,2314,135335,271404,MASTERCARD,110000,4842 9051 9875 0714,5382377157,M,ZAK,1,3680193056,TransCredit,Y,1,0.0
781,Inc,230010766,2,F,19.0621811,Faragó Marcell,674567,1060,S,szórakozás,54,47.5031823,3912,420499,230488,MAESTRO,110000,3569 5339 6547 5763,5382376467,XS,ZAK,3,3680610096,Young,N,0,0.0
7,Inc,230010871,5,F,19.0621811,Hegedűs Márk,844516,1060,S,szórakozás,35,47.5031823,7387,692734,211175,DINERS,190000,7783 5805 5010 9334,5382375693,XXL,ZAK,2,3680123046,Pension,Y,0,0.0
11,Inc,230010871,5,F,19.0621811,Hegedűs Márk,844516,1060,S,szórakozás,35,47.5031823,5253,692734,211175,DINERS,190000,7783 5805 5010 9334,5382375697,XXL,ZAK,2,3680123046,Pension,Y,0,0.0
59,DecDec,230010970,3,N,19.0621811,Somogyi Adél,586850,1060,XS,szórakozás,57,47.5031823,3277,404791,268832,VISA,700000,8848 8862 9251 5230,5382375745,XS,ZAK,1,3680743413,NoTrans,Y,0,0.0
2126,Dec,230010769,2,N,19.0621811,Fábián Kata,745382,1060,S,szórakozás,77,47.5031823,3477,765781,257194,JCB,220000,5332 7316 4530 1414,5382377812,XXL,ZAK,2,3680197125,CreditAct,N,0,0.0
994,Inc,230010814,2,F,19.0621811,Szabó Mihály,983228,1060,XS,szórakozás,45,47.5031823,2564,490671,60058,MAESTRO,880000,6905 9644 7745 1960,5382376680,XS,ZAK,2,3680593855,Pension,Y,0,0.0
281,Stab,230010836,2,N,19.0621811,Nagy Léna,823562,1060,S,szórakozás,59,47.5031823,2447,480610,62183,JCB,880000,2919 2102 8606 1534,5382375967,XXL,ZAK,3,3680801694,TransCredit,Y,1,0.0
282,Stab,230010836,2,N,19.0621811,Nagy Léna,823562,1060,S,szórakozás,59,47.5031823,4025,480610,62183,JCB,880000,2919 2102 8606 1534,5382375968,XXL,ZAK,3,3680801694,TransCredit,Y,1,0.0
380,IncInc,230010742,2,F,19.0621811,Váradi István,402006,1060,NO,szórakozás,69,47.5031823,7175,278690,269935,MASTERCARD,980000,4454 0711 4615 7445,5382376066,S,ZAK,2,3680188467,NoTrans,N,1,0.0
505,IncInc,230010742,2,F,19.0621811,Váradi István,402006,1060,NO,szórakozás,69,47.5031823,6234,278690,269935,MASTERCARD,980000,4454 0711 4615 7445,5382376191,S,ZAK,2,3680188467,NoTrans,N,1,0.0
847,DecDec,230010900,1,F,19.0621811,Antal Csanád,231003,1060,NO,szórakozás,63,47.5031823,6641,515274,84448,DINERS,430000,7170 8759 8314 7359,5382376533,M,ZAK,3,3680508694,NoTrans,N,1,0.0
191,Stab,230010859,4,N,19.0621811,Fazekas Tímea,958462,1060,XS,szórakozás,57,47.5031823,7933,750107,31582,VISA,190000,2348 1229 0533 3196,5382375877,L,ZAK,3,3680738720,Pension,N,1,0.0
2152,Dec,230010908,2,N,19.0621811,Fülöp Kitti,463205,1060,XS,szórakozás,64,47.5031823,5034,377837,135852,JCB,330000,1016 2137 0848 7703,5382377838,S,ZAK,3,3680836628,Pension,N,1,0.0
2156,Dec,230010908,2,N,19.0621811,Fülöp Kitti,463205,1060,XS,szórakozás,64,47.5031823,3493,377837,135852,JCB,330000,1016 2137 0848 7703,5382377842,S,ZAK,3,3680836628,Pension,N,1,0.0
704,Inact,230010762,1,N,19.0621811,Faragó Zoé,262330,1060,S,szórakozás,53,47.5031823,2065,332718,110139,AMEX,310000,3595 3093 0028 0254,5382376390,XXL,ZAK,2,3680775045,Pension,Y,1,0.0
1209,Inact,230010762,1,N,19.0621811,Faragó Zoé,262330,1060,S,szórakozás,53,47.5031823,5776,332718,110139,AMEX,310000,3595 3093 0028 0254,5382376895,XXL,ZAK,2,3680775045,Pension,Y,1,0.0
1211,Inact,230010762,1,N,19.0621811,Faragó Zoé,262330,1060,S,szórakozás,53,47.5031823,2501,332718,110139,AMEX,310000,3595 3093 0028 0254,5382376897,XXL,ZAK,2,3680775045,Pension,Y,1,0.0
293,Inc,230010902,2,N,19.0621811,Tamás Borbála,863011,1060,S,szórakozás,38,47.5031823,6651,603179,137956,MAESTRO,1030000,1157 7977 0593 6061,5382375979,L,ZAK,2,3680759323,NoTrans,N,0,0.0
256,Inc,230011021,1,F,19.0621811,Nagy Balázs,644353,1060,S,szórakozás,73,47.5031823,4745,264354,117770,AMEX,850000,1778 3425 5474 0907,5382375942,S,ZAK,3,3680397420,NoTrans,N,1,0.0
1614,Inact,230011016,3,N,19.0621811,Major Natália,786541,1060,NO,szórakozás,64,47.5031823,2360,500750,191247,DINERS,460000,3407 9321 4441 0958,5382377300,L,ZAK,2,3680389771,CreditAct,N,1,0.0
1313,DecDec,230010868,1,F,19.0621811,Bogdán András,472716,1060,NO,szórakozás,65,47.5031823,4295,476439,178520,AMEX,880000,9387 2321 1016 9550,5382376999,L,ZAK,2,3680717113,NoTrans,Y,1,0.0
324,IncInc,230011083,4,N,19.0621811,Fülöp Lara,188225,1060,L,szórakozás,72,47.5031823,1700,20039,98750,MASTERCARD,1040000,1793 2762 8266 2211,5382376010,S,ZAK,1,3680128216,TransCredit,N,1,0.0
944,Inc,230010928,3,N,19.0621811,Kerekes Abigél,358786,1060,XS,szórakozás,62,47.5031823,4781,440177,175801,DINERS,570000,1267 0227 4390 2497,5382376630,XXL,ZAK,3,3680709563,Pension,Y,1,0.0
162,Inact,230011092,2,F,19.0621811,Takács Mátyás,843104,1060,L,szórakozás,73,47.5031823,2851,31755,152100,VISA,970000,3933 5653 6214 4136,5382375848,XS,ZAK,1,3680101950,CreditAct,N,1,0.0
657,Inact,230010879,3,N,19.0621811,Antal Lilien,36352,1060,XS,szórakozás,47,47.5031823,6128,84762,154809,VISA,1140000,8476 6289 0132 5466,5382376343,M,ZAK,2,3680217102,TransCredit,N,0,0.0
1334,Inc,230011028,5,N,19.0621811,Váradi Eszter,990075,1060,S,szórakozás,30,47.5031823,1433,748377,134349,VISA,810000,0056 7600 8443 9433,5382377020,S,ZAK,3,3680377667,Pension,N,0,0.0
203,Dec,230010830,2,N,19.0621811,Simon Mira,248071,1060,XS,szórakozás,71,47.5031823,5443,263786,97046,DINERS,980000,4376 1611 5685 3730,5382375889,L,ZAK,2,3680277046,TransCredit,N,0,0.0
1728,Inc,230010828,4,F,19.0621811,Takács Dominik,217977,1060,S,szórakozás,63,47.5031823,3954,178639,79765,DINERS,1020000,1445 0488 3191 9443,5382377414,L,ZAK,1,3680459845,TransCredit,N,1,0.0
1305,Inc,230011014,2,F,19.0621811,Budai Kristóf,231596,1060,NO,szórakozás,71,47.5031823,7627,169134,285511,JCB,1170000,0275 6629 2314 6539,5382376991,S,ZAK,3,3680445688,TransCredit,N,1,0.0
1480,DecDec,230010862,2,F,19.0621811,Vass Roland,937811,1060,NO,szórakozás,50,47.5031823,4340,654643,186837,VISA,500000,9682 2531 4741 5035,5382377166,XS,ZAK,2,3680732220,Pension,N,1,0.0
818,Dec,230010912,3,F,19.0621811,Szőke Martin,248160,1060,NO,szórakozás,35,47.5031823,3389,650818,67566,DINERS,160000,9813 3571 6789 1540,5382376504,XL,ZAK,2,3680136666,NoTrans,Y,0,0.0
1597,Inc,230011099,3,N,19.0621811,Fábián Leila,284142,1060,M,szórakozás,52,47.5031823,3812,28867,222268,AMEX,1050000,0476 9954 5877 9792,5382377283,M,ZAK,3,3680296807,Pension,N,1,0.0
2014,DecDec,230010975,4,F,19.0621811,Kocsis Marcell,73171,1060,S,szórakozás,24,47.5031823,3673,312381,214699,VISA,890000,1956 1384 4554 2491,5382377700,XXL,ZAK,2,3680358945,CreditAct,Y,1,0.0
2158,Inact,230010924,4,N,19.0237523,Szalai Lara,426520,1001,NO,élelmiszer,27,47.4993318,9232,658556,278604,VISA,980000,2188 9060 2524 6617,5382377844,M,CBA Déli,3,3680227097,Pension,Y,1,0.0
1379,Stab,230011000,3,F,19.0237523,Kerekes Alex,1008108,1001,XS,élelmiszer,55,47.4993318,24508,728609,110827,AMEX,1020000,1485 0430 6715 7279,5382377065,XS,CBA Déli,2,3680120842,NoTrans,Y,0,0.0
1497,Inact,230011067,3,F,19.0237523,Bálint Ádám,707487,1001,XL,élelmiszer,42,47.4993318,33580,148432,194143,DINERS,1010000,9929 0783 3602 0808,5382377183,XS,CBA Déli,2,3680672314,Young,Y,2,0.0
311,Inact,230011067,3,F,19.0237523,Bálint Ádám,707487,1001,XL,élelmiszer,42,47.4993318,15291,148432,194143,VISA,1010000,4571 2394 7015 2088,5382375997,XS,CBA Déli,2,3680672314,Young,Y,2,0.0
112,DecDec,230010926,2,N,19.0237523,Balázs Kamilla,316548,1001,XS,élelmiszer,19,47.4993318,14016,735313,148097,DINERS,940000,7548 9849 6573 9162,5382375798,S,CBA Déli,3,3680151183,TransCredit,N,1,0.0
1735,Inact,230010842,2,F,19.0237523,Veres János,569665,1001,XS,élelmiszer,75,47.4993318,2653,423154,98781,MAESTRO,860000,2305 4242 1587 5041,5382377421,XXL,CBA Déli,3,3680297434,Young,Y,1,0.0
1455,Inc,230011103,2,N,19.0237523,Orsós Alíz,299496,1001,M,élelmiszer,20,47.4993318,18477,67209,58049,JCB,380000,8988 8878 4206 7564,5382377141,S,CBA Déli,2,3680494786,Pension,Y,2,0.0
1045,Dec,230011073,4,F,19.0237523,Fodor Alex,692076,1001,XL,élelmiszer,64,47.4993318,8740,84796,140109,VISA,810000,2285 0266 2657 3193,5382376731,XXL,CBA Déli,1,3680570312,Young,Y,2,0.0
1706,IncInc,230010812,3,F,19.0237523,Fazekas Miklós,187375,1001,S,élelmiszer,74,47.4993318,5292,335153,42300,DINERS,670000,0083 7641 6358 8880,5382377392,M,CBA Déli,3,3680880199,NoTrans,Y,0,0.0
929,DecDec,230011078,5,F,19.0237523,Kerekes Róbert,902583,1001,M,élelmiszer,70,47.4993318,25960,98735,141882,VISA,690000,5049 3334 7691 5963,5382376615,XL,CBA Déli,3,3680770797,Pension,N,1,0.0
147,DecDec,230011102,4,F,19.0237523,Orbán Áron,363028,1001,L,élelmiszer,75,47.4993318,28019,61287,200640,MASTERCARD,580000,4102 4615 9050 0243,5382375833,L,CBA Déli,2,3680600103,TransCredit,N,3,0.0
149,DecDec,230011102,4,F,19.0237523,Orbán Áron,363028,1001,L,élelmiszer,75,47.4993318,5571,61287,200640,MASTERCARD,580000,4102 4615 9050 0243,5382375835,L,CBA Déli,2,3680600103,TransCredit,N,3,0.0
353,DecDec,230011102,4,F,19.0237523,Orbán Áron,363028,1001,L,élelmiszer,75,47.4993318,19167,61287,200640,MASTERCARD,580000,4102 4615 9050 0243,5382376039,L,CBA Déli,2,3680600103,TransCredit,N,3,0.0
971,Stab,230011009,4,N,19.0237523,Simon Abigél,982061,1001,XS,élelmiszer,43,47.4993318,14896,758028,64248,MASTERCARD,820000,0130 8405 1665 5304,5382376657,S,CBA Déli,1,3680488001,NoTrans,N,0,0.0
770,IncInc,230010933,2,N,19.0237523,Márton Adrienn,31765,1001,NO,élelmiszer,55,47.4993318,37328,246987,83559,AMEX,1000000,5863 8678 3453 5461,5382376456,M,CBA Déli,3,3680226588,Young,N,0,0.0
1184,IncInc,230010933,2,N,19.0237523,Márton Adrienn,31765,1001,NO,élelmiszer,55,47.4993318,17049,246987,83559,MASTERCARD,1000000,5527 9319 3661 6460,5382376870,M,CBA Déli,3,3680226588,Young,N,0,0.0
1922,Inc,230010788,1,F,19.0237523,Katona Benedek,243901,1001,NO,élelmiszer,38,47.4993318,13058,581048,176753,AMEX,720000,7839 5456 1318 1890,5382377608,L,CBA Déli,1,3680420503,Pension,Y,1,0.0
1367,Inc,230010788,1,F,19.0237523,Katona Benedek,243901,1001,NO,élelmiszer,38,47.4993318,4430,581048,176753,MASTERCARD,720000,2653 6699 7459 3065,5382377053,L,CBA Déli,1,3680420503,Pension,Y,1,0.0
45,Stab,230010990,5,F,19.0237523,Kiss Bálint,799170,1001,XS,élelmiszer,24,47.4993318,18018,651875,83755,MASTERCARD,560000,1579 1451 3460 6894,5382375731,L,CBA Déli,3,3680871635,TransCredit,N,1,0.0
1521,Stab,230010990,5,F,19.0237523,Kiss Bálint,799170,1001,XS,élelmiszer,24,47.4993318,1499,651875,83755,MASTERCARD,560000,1579 1451 3460 6894,5382377207,L,CBA Déli,3,3680871635,TransCredit,N,1,0.0
623,IncInc,230011053,4,N,19.0237523,Nagy Noémi,75621,1001,M,élelmiszer,29,47.4993318,36280,8229,231391,DINERS,670000,1573 3800 5089 4176,5382376309,XL,CBA Déli,3,3680539642,TransCredit,N,1,0.0
99,IncInc,230010929,4,F,19.0237523,Virág Vilmos,115501,1001,NO,élelmiszer,37,47.4993318,10270,255171,46101,AMEX,230000,5962 6104 1640 1013,5382375785,S,CBA Déli,1,3680494802,Young,N,0,0.0
393,IncInc,230010929,4,F,19.0237523,Virág Vilmos,115501,1001,NO,élelmiszer,37,47.4993318,31826,255171,46101,AMEX,230000,5962 6104 1640 1013,5382376079,S,CBA Déli,1,3680494802,Young,N,0,0.0
1690,DecDec,230010895,4,N,19.0237523,Borbély Adél,1008454,1001,XS,élelmiszer,47,47.4993318,2063,597727,319677,JCB,370000,6346 0340 0363 4839,5382377376,S,CBA Déli,1,3680458235,TransCredit,Y,0,0.0
1696,DecDec,230010895,4,N,19.0237523,Borbély Adél,1008454,1001,XS,élelmiszer,47,47.4993318,34833,597727,319677,JCB,370000,6346 0340 0363 4839,5382377382,S,CBA Déli,1,3680458235,TransCredit,Y,0,0.0
1127,Inact,230010722,3,F,19.0237523,Somogyi Zalán,834673,1001,S,élelmiszer,46,47.4993318,28893,624991,40770,VISA,720000,2649 8710 6398 0820,5382376813,XXL,CBA Déli,3,3680202941,TransCredit,Y,0,0.0
1130,Inact,230010722,3,F,19.0237523,Somogyi Zalán,834673,1001,S,élelmiszer,46,47.4993318,13052,624991,40770,VISA,720000,2649 8710 6398 0820,5382376816,XXL,CBA Déli,3,3680202941,TransCredit,Y,0,0.0
941,Inc,230011025,1,F,19.0237523,Nemes Kevin,132477,1001,S,élelmiszer,18,47.4993318,8046,259119,59143,VISA,110000,8872 4443 9500 7742,5382376627,S,CBA Déli,3,3680447005,Young,N,0,0.0
879,Inact,230010950,2,N,19.0237523,Borbély Maja,977628,1001,NO,élelmiszer,70,47.4993318,33266,504388,220671,VISA,1050000,0542 4977 8636 4042,5382376565,L,CBA Déli,3,3680111000,NoTrans,N,1,0.0
2175,DecDec,230011044,4,N,19.0237523,Mészáros Emese,555308,1001,M,élelmiszer,68,47.4993318,8920,150293,112115,JCB,290000,5332 3689 0066 4162,5382377861,M,CBA Déli,3,3680272436,CreditAct,Y,2,0.0
2178,DecDec,230011044,4,N,19.0237523,Mészáros Emese,555308,1001,M,élelmiszer,68,47.4993318,28267,150293,112115,JCB,290000,5332 3689 0066 4162,5382377864,M,CBA Déli,3,3680272436,CreditAct,Y,2,0.0
1640,DecDec,230010796,5,F,19.0237523,Fodor Márton,703147,1001,NO,élelmiszer,57,47.4993318,747,656261,288466,MASTERCARD,850000,5268 6716 5701 9218,5382377326,XXL,CBA Déli,3,3680280760,Young,N,1,0.0
1642,DecDec,230010796,5,F,19.0237523,Fodor Márton,703147,1001,NO,élelmiszer,57,47.4993318,25482,656261,288466,MASTERCARD,850000,5268 6716 5701 9218,5382377328,XXL,CBA Déli,3,3680280760,Young,N,1,0.0
950,IncInc,230010963,2,F,19.0237523,Székely Tibor,815869,1001,NO,élelmiszer,28,47.4993318,37771,560549,37581,VISA,940000,5340 0606 1509 8320,5382376636,XS,CBA Déli,1,3680698942,CreditAct,Y,1,0.0
1426,Inact,230010890,1,F,19.0237523,Farkas Máté,428045,1001,NO,élelmiszer,66,47.4993318,18305,293237,72778,AMEX,690000,9228 5963 4149 0819,5382377112,L,CBA Déli,1,3680492306,CreditAct,Y,0,0.0
1510,DecDec,230010938,5,N,19.0237523,Orosz Luca,482001,1001,NO,élelmiszer,55,47.4993318,4784,578935,29160,JCB,100000,6721 8344 0684 1357,5382377196,XS,CBA Déli,3,3680790305,CreditAct,Y,1,0.0
1327,IncInc,230011098,1,F,19.0237523,Faragó Dávid,933194,1001,XL,élelmiszer,60,47.4993318,1751,71394,96672,MAESTRO,270000,1309 6675 2169 7123,5382377013,L,CBA Déli,2,3680876285,Young,Y,1,0.0
2194,IncInc,230010800,5,F,19.0237523,Kis Rikárdó,196793,1001,S,élelmiszer,50,47.4993318,21647,486804,269672,AMEX,1040000,0458 2328 6663 3554,5382377880,XXL,CBA Déli,3,3680174551,TransCredit,Y,1,0.0
1758,Stab,230010846,3,N,19.0237523,Halász Dorottya,116263,1001,NO,élelmiszer,68,47.4993318,33431,648864,211982,MASTERCARD,230000,0545 1688 8943 9243,5382377444,L,CBA Déli,1,3680689126,CreditAct,N,0,0.0
1536,Inc,230010714,1,F,19.0237523,Bakos Gergely,843260,1001,NO,élelmiszer,59,47.4993318,30358,613197,139138,AMEX,480000,5949 4214 2437 4750,5382377222,XXL,CBA Déli,1,3680882556,Pension,N,0,0.0
1636,Inc,230010729,1,F,19.0237523,Kiss József,45310,1001,NO,élelmiszer,56,47.4993318,5889,405792,181635,JCB,750000,8698 2282 9506 8500,5382377322,L,CBA Déli,1,3680430408,Young,Y,1,0.0
1383,Inact,230010771,4,N,19.0237523,Lukács Eszter,98704,1001,XS,élelmiszer,19,47.4993318,17671,548659,69808,JCB,710000,8727 9235 7792 5675,5382377069,M,CBA Déli,2,3680291133,TransCredit,N,0,0.0
1389,Inact,230010771,4,N,19.0237523,Lukács Eszter,98704,1001,XS,élelmiszer,19,47.4993318,22432,548659,69808,JCB,710000,8727 9235 7792 5675,5382377075,M,CBA Déli,2,3680291133,TransCredit,N,0,0.0
2056,Stab,230011101,5,F,19.0237523,Farkas István,942771,1001,XL,élelmiszer,51,47.4993318,35979,271457,208799,MAESTRO,1140000,5597 2555 0392 6973,5382377742,M,CBA Déli,1,3680241681,TransCredit,N,2,0.0
1970,Inact,230010773,5,F,19.0237523,Tamás Richárd,48979,1001,NO,élelmiszer,21,47.4993318,36961,381364,152979,JCB,1200000,9693 9716 8592 5437,5382377656,XL,CBA Déli,1,3680655699,Pension,N,1,0.0
725,Stab,230011040,5,F,19.0237523,Faragó Áron,858983,1001,L,élelmiszer,73,47.4993318,23411,219935,112348,DINERS,900000,3198 4066 9043 8461,5382376411,XL,CBA Déli,3,3680159834,Young,Y,3,0.0
2238,IncInc,230010955,5,N,19.0237523,Fábián Viktória,290407,1001,XS,élelmiszer,24,47.4993318,16178,453649,235214,VISA,560000,7037 2364 3446 9663,5382377924,XXL,CBA Déli,2,3680223335,Young,Y,1,0.0
399,Inact,230010897,1,N,19.0237523,Dudás Boglárka,914955,1001,XS,élelmiszer,45,47.4993318,7446,739487,26072,AMEX,360000,0900 1080 0188 8769,5382376085,M,CBA Déli,2,3680834564,NoTrans,Y,1,0.0
1891,Inact,230010896,1,F,19.0237523,Sándor Erik,874050,1001,S,élelmiszer,37,47.4993318,26418,377058,167236,MASTERCARD,350000,1977 4045 8499 1539,5382377577,XL,CBA Déli,1,3680857174,Pension,N,0,0.0
1853,Inact,230010896,1,F,19.0237523,Sándor Erik,874050,1001,S,élelmiszer,37,47.4993318,15125,377058,167236,MAESTRO,350000,4566 9341 8422 7531,5382377539,XL,CBA Déli,1,3680857174,Pension,N,0,0.0
46,Stab,230011089,1,N,19.0237523,Nagy Fruzsina,831430,1001,L,élelmiszer,68,47.4993318,589,12242,101114,VISA,110000,0301 3338 9027 2760,5382375732,XS,CBA Déli,2,3680844089,Pension,N,2,0.0
122,DecDec,230010939,2,F,19.0237523,Orosz Richárd,218197,1001,NO,élelmiszer,75,47.4993318,32153,286027,303660,MASTERCARD,150000,0681 4468 0574 4693,5382375808,S,CBA Déli,1,3680578226,CreditAct,Y,0,0.0
1897,DecDec,230010939,2,F,19.0237523,Orosz Richárd,218197,1001,NO,élelmiszer,75,47.4993318,26343,286027,303660,MASTERCARD,150000,0681 4468 0574 4693,5382377583,S,CBA Déli,1,3680578226,CreditAct,Y,0,0.0
525,DecDec,230010981,1,F,19.0237523,Szalai Csongor,198222,1001,NO,élelmiszer,27,47.4993318,4315,210161,172319,DINERS,810000,9330 5691 3616 0807,5382376211,M,CBA Déli,2,3680789380,Pension,Y,1,0.0
1449,Inc,230010766,2,F,19.0237523,Faragó Marcell,674567,1001,S,élelmiszer,54,47.4993318,4313,420499,230488,MAESTRO,110000,3569 5339 6547 5763,5382377135,XS,CBA Déli,3,3680610096,Young,N,0,0.0
986,IncInc,230010733,2,N,19.0237523,Molnár Zsófia,410006,1001,XS,élelmiszer,21,47.4993318,37613,431152,314003,JCB,960000,1615 3279 0259 2970,5382376672,M,CBA Déli,1,3680563026,Pension,Y,0,0.0
