"idx";"accountNumber";"accountType";"merchantId";"merchantType";"transactionId";"amount";"currency";"isCardPresent";"transactionTimeStamp";"feature_1"
"1864";"9998 7479 8595 8674";"MASTERCARD";"1012";"étterem";"5382371523";"7282";"HUF";"True";"1522648833.0";"0"
"1382";"6602 1103 0924 1704";"MASTERCARD";"1001";"élelmiszer";"5382371041";"23055";"HUF";"True";"1522648847.0";"0"
"1537";"3218 2964 7005 8890";"AMEX";"1032";"egészség";"5382371196";"25447";"HUF";"True";"1522648917.0";"0"
"267";"3002 9471 6894 6786";"VISA";"1082";"utazás";"5382369926";"259592";"HUF";"True";"1522648942.0";"0"
"1775";"2741 2430 9889 3920";"VISA";"1003";"élelmiszer";"5382371434";"10602";"HUF";"True";"1522649093.0";"0"
"1346";"3434 6047 2936 8715";"DINERS";"1022";"ruházat";"5382371005";"26134";"HUF";"True";"1522649100.0";"0"
"1865";"9998 7479 8595 8674";"MASTERCARD";"1050";"üzemanyag";"5382371524";"15502";"HUF";"True";"1522649133.0";"0"
"1383";"6602 1103 0924 1704";"MASTERCARD";"1001";"élelmiszer";"5382371042";"27866";"HUF";"True";"1522649147.0";"0"
"1538";"3218 2964 7005 8890";"AMEX";"1070";"könyv";"5382371197";"2781";"HUF";"True";"1522649217.0";"0"
"179";"4008 1610 3513 9334";"MASTERCARD";"1031";"egészség";"5382369838";"10805";"HUF";"True";"1522649219.0";"0"
"268";"3002 9471 6894 6786";"VISA";"1062";"szórakozás";"5382369927";"7159";"HUF";"True";"1522649242.0";"1"
"1776";"2741 2430 9889 3920";"VISA";"1061";"szórakozás";"5382371435";"3382";"HUF";"True";"1522649393.0";"0"
"1347";"3434 6047 2936 8715";"DINERS";"1050";"üzemanyag";"5382371006";"11283";"HUF";"True";"1522649400.0";"0"
"1384";"6602 1103 0924 1704";"MASTERCARD";"1070";"könyv";"5382371043";"3272";"HUF";"True";"1522649447.0";"0"
"1539";"3218 2964 7005 8890";"AMEX";"1070";"könyv";"5382371198";"5302";"HUF";"True";"1522649517.0";"0"
"180";"4008 1610 3513 9334";"MASTERCARD";"1060";"szórakozás";"5382369839";"1349";"HUF";"True";"1522649519.0";"0"
"269";"3002 9471 6894 6786";"VISA";"1061";"szórakozás";"5382369928";"4936";"HUF";"True";"1522649542.0";"0"
"1777";"2741 2430 9889 3920";"VISA";"1031";"egészség";"5382371436";"15340";"HUF";"True";"1522649693.0";"0"
"1385";"6602 1103 0924 1704";"MASTERCARD";"1081";"utazás";"5382371044";"249209";"HUF";"True";"1522649747.0";"0"
"432";"2484 1443 3608 0992";"MASTERCARD";"1072";"könyv";"5382370091";"2147";"HUF";"True";"1522649768.0";"0"
"2390";"9962 1588 2445 2986";"JCB";"1002";"élelmiszer";"5382372049";"15983";"HUF";"True";"1522649780.0";"0"
"1540";"3218 2964 7005 8890";"AMEX";"1080";"utazás";"5382371199";"308729";"HUF";"True";"1522649817.0";"0"
"181";"4008 1610 3513 9334";"MASTERCARD";"1022";"ruházat";"5382369840";"13036";"HUF";"True";"1522649819.0";"0"
"270";"3002 9471 6894 6786";"VISA";"1001";"élelmiszer";"5382369929";"12107";"HUF";"True";"1522649842.0";"0"
"2414";"1769 9947 7273 1681";"MAESTRO";"1021";"ruházat";"5382372073";"6957";"HUF";"True";"1522649947.0";"0"
"1778";"2741 2430 9889 3920";"VISA";"1042";"elektronikai";"5382371437";"207951";"HUF";"True";"1522649993.0";"0"
"433";"2484 1443 3608 0992";"MASTERCARD";"1051";"üzemanyag";"5382370092";"10586";"HUF";"True";"1522650068.0";"0"
"1976";"6993 0134 9532 2334";"MAESTRO";"1011";"étterem";"5382371635";"9660";"HUF";"True";"1522650081.0";"0"
"182";"4008 1610 3513 9334";"MASTERCARD";"1010";"étterem";"5382369841";"3164";"HUF";"True";"1522650119.0";"0"
"271";"3002 9471 6894 6786";"VISA";"1031";"egészség";"5382369930";"36057";"HUF";"True";"1522650142.0";"0"
"113";"4782 5737 5906 2475";"JCB";"1003";"élelmiszer";"5382369772";"10698";"HUF";"True";"1522650212.0";"0"
"1392";"4479 9106 7699 0255";"AMEX";"1040";"elektronikai";"5382371051";"23869";"HUF";"True";"1522650312.0";"0"
"434";"2484 1443 3608 0992";"MASTERCARD";"1071";"könyv";"5382370093";"6063";"HUF";"True";"1522650368.0";"0"
"1977";"6993 0134 9532 2334";"MAESTRO";"1031";"egészség";"5382371636";"30548";"HUF";"True";"1522650381.0";"0"
"1311";"5507 4514 7390 3146";"DINERS";"1022";"ruházat";"5382370970";"22015";"HUF";"True";"1522650403.0";"0"
"183";"4008 1610 3513 9334";"MASTERCARD";"1070";"könyv";"5382369842";"4722";"HUF";"True";"1522650419.0";"0"
"692";"9745 9777 6274 1868";"AMEX";"1061";"szórakozás";"5382370351";"6347";"HUF";"True";"1522650467.0";"0"
"114";"4782 5737 5906 2475";"JCB";"1031";"egészség";"5382369773";"11798";"HUF";"True";"1522650512.0";"0"
"756";"1037 3334 7962 7397";"JCB";"1070";"könyv";"5382370415";"3675";"HUF";"True";"1522650644.0";"0"
"435";"2484 1443 3608 0992";"MASTERCARD";"1022";"ruházat";"5382370094";"26543";"HUF";"True";"1522650668.0";"0"
"1978";"6993 0134 9532 2334";"MAESTRO";"1062";"szórakozás";"5382371637";"6767";"HUF";"True";"1522650681.0";"0"
"1312";"5507 4514 7390 3146";"DINERS";"1031";"egészség";"5382370971";"39360";"HUF";"True";"1522650703.0";"0"
"2259";"4642 1143 0906 5426";"AMEX";"1030";"egészség";"5382371918";"34278";"HUF";"True";"1522650714.0";"0"
"519";"2233 1049 0448 8747";"DINERS";"1021";"ruházat";"5382370178";"5094";"HUF";"True";"1522650756.0";"0"
"693";"9745 9777 6274 1868";"AMEX";"1030";"egészség";"5382370352";"14880";"HUF";"True";"1522650767.0";"0"
"115";"4782 5737 5906 2475";"JCB";"1052";"üzemanyag";"5382369774";"8455";"HUF";"True";"1522650812.0";"0"
"757";"1037 3334 7962 7397";"JCB";"1032";"egészség";"5382370416";"20420";"HUF";"True";"1522650944.0";"0"
"436";"2484 1443 3608 0992";"MASTERCARD";"1002";"élelmiszer";"5382370095";"34667";"HUF";"True";"1522650968.0";"1"
"1979";"6993 0134 9532 2334";"MAESTRO";"1021";"ruházat";"5382371638";"13096";"HUF";"True";"1522650981.0";"0"
"1313";"5507 4514 7390 3146";"DINERS";"1040";"elektronikai";"5382370972";"126731";"HUF";"True";"1522651003.0";"0"
"2260";"4642 1143 0906 5426";"AMEX";"1082";"utazás";"5382371919";"139651";"HUF";"True";"1522651014.0";"0"
"520";"2233 1049 0448 8747";"DINERS";"1030";"egészség";"5382370179";"3394";"HUF";"True";"1522651056.0";"0"
"116";"4782 5737 5906 2475";"JCB";"1072";"könyv";"5382369775";"3976";"HUF";"True";"1522651112.0";"0"
"746";"9841 1545 3883 1371";"MAESTRO";"1062";"szórakozás";"5382370405";"2421";"HUF";"True";"1522651196.0";"0"
"758";"1037 3334 7962 7397";"JCB";"1081";"utazás";"5382370417";"327954";"HUF";"True";"1522651244.0";"0"
"437";"2484 1443 3608 0992";"MASTERCARD";"1010";"étterem";"5382370096";"2885";"HUF";"True";"1522651268.0";"0"
"2154";"7003 4394 8640 4391";"AMEX";"1071";"könyv";"5382371813";"5676";"HUF";"True";"1522651269.0";"0"
"1980";"6993 0134 9532 2334";"MAESTRO";"1071";"könyv";"5382371639";"5310";"HUF";"True";"1522651281.0";"0"
"1314";"5507 4514 7390 3146";"DINERS";"1040";"elektronikai";"5382370973";"159159";"HUF";"True";"1522651303.0";"0"
"2261";"4642 1143 0906 5426";"AMEX";"1010";"étterem";"5382371920";"6026";"HUF";"True";"1522651314.0";"0"
"521";"2233 1049 0448 8747";"DINERS";"1051";"üzemanyag";"5382370180";"7965";"HUF";"True";"1522651356.0";"0"
"117";"4782 5737 5906 2475";"JCB";"1061";"szórakozás";"5382369776";"2468";"HUF";"True";"1522651412.0";"0"
"747";"9841 1545 3883 1371";"MAESTRO";"1010";"étterem";"5382370406";"7828";"HUF";"True";"1522651496.0";"0"
"759";"1037 3334 7962 7397";"JCB";"1042";"elektronikai";"5382370418";"123371";"HUF";"True";"1522651544.0";"1"
"438";"2484 1443 3608 0992";"MASTERCARD";"1082";"utazás";"5382370097";"202054";"HUF";"True";"1522651568.0";"0"
"2155";"7003 4394 8640 4391";"AMEX";"1012";"étterem";"5382371814";"2448";"HUF";"True";"1522651569.0";"0"
"4";"8066 2000 5043 9298";"MASTERCARD";"1022";"ruházat";"5382369663";"22885";"HUF";"True";"1522651572.0";"0"
"1315";"5507 4514 7390 3146";"DINERS";"1082";"utazás";"5382370974";"100008";"HUF";"True";"1522651603.0";"0"
"522";"2233 1049 0448 8747";"DINERS";"1040";"elektronikai";"5382370181";"247312";"HUF";"True";"1522651656.0";"0"
"1014";"1848 6760 2869 5622";"MAESTRO";"1030";"egészség";"5382370673";"29416";"HUF";"True";"1522651667.0";"0"
"2403";"8439 9728 4237 4006";"MASTERCARD";"1032";"egészség";"5382372062";"30386";"HUF";"True";"1522651696.0";"0"
"118";"4782 5737 5906 2475";"JCB";"1001";"élelmiszer";"5382369777";"7322";"HUF";"True";"1522651712.0";"0"
"1652";"2361 1926 9375 8811";"JCB";"1010";"étterem";"5382371311";"9158";"HUF";"True";"1522651771.0";"0"
"748";"9841 1545 3883 1371";"MAESTRO";"1032";"egészség";"5382370407";"25026";"HUF";"True";"1522651796.0";"0"
"760";"1037 3334 7962 7397";"JCB";"1071";"könyv";"5382370419";"4739";"HUF";"True";"1522651844.0";"0"
"439";"2484 1443 3608 0992";"MASTERCARD";"1021";"ruházat";"5382370098";"26892";"HUF";"True";"1522651868.0";"0"
"2156";"7003 4394 8640 4391";"AMEX";"1032";"egészség";"5382371815";"37302";"HUF";"True";"1522651869.0";"0"
"5";"8066 2000 5043 9298";"MASTERCARD";"1062";"szórakozás";"5382369664";"3630";"HUF";"True";"1522651872.0";"0"
"1316";"5507 4514 7390 3146";"DINERS";"1071";"könyv";"5382370975";"3085";"HUF";"True";"1522651903.0";"0"
"523";"2233 1049 0448 8747";"DINERS";"1070";"könyv";"5382370182";"4890";"HUF";"True";"1522651956.0";"0"
"1015";"1848 6760 2869 5622";"MAESTRO";"1022";"ruházat";"5382370674";"21647";"HUF";"True";"1522651967.0";"0"
"119";"4782 5737 5906 2475";"JCB";"1020";"ruházat";"5382369778";"8235";"HUF";"True";"1522652012.0";"0"
"14";"1896 7044 6608 4941";"DINERS";"1040";"elektronikai";"5382369673";"133439";"HUF";"True";"1522652036.0";"0"
"1653";"2361 1926 9375 8811";"JCB";"1030";"egészség";"5382371312";"13161";"HUF";"True";"1522652071.0";"0"
"749";"9841 1545 3883 1371";"MAESTRO";"1003";"élelmiszer";"5382370408";"17661";"HUF";"True";"1522652096.0";"0"
"157";"5699 0259 6387 7059";"AMEX";"1061";"szórakozás";"5382369816";"3969";"HUF";"True";"1522652122.0";"0"
"761";"1037 3334 7962 7397";"JCB";"1052";"üzemanyag";"5382370420";"10236";"HUF";"True";"1522652144.0";"0"
"440";"2484 1443 3608 0992";"MASTERCARD";"1011";"étterem";"5382370099";"5644";"HUF";"True";"1522652168.0";"0"
"2157";"7003 4394 8640 4391";"AMEX";"1021";"ruházat";"5382371816";"13947";"HUF";"True";"1522652169.0";"0"
"6";"8066 2000 5043 9298";"MASTERCARD";"1071";"könyv";"5382369665";"4517";"HUF";"True";"1522652172.0";"0"
"1317";"5507 4514 7390 3146";"DINERS";"1081";"utazás";"5382370976";"64756";"HUF";"True";"1522652203.0";"0"
"2279";"5171 2694 1171 9686";"JCB";"1032";"egészség";"5382371938";"29878";"HUF";"True";"1522652229.0";"0"
"1016";"1848 6760 2869 5622";"MAESTRO";"1052";"üzemanyag";"5382370675";"8739";"HUF";"True";"1522652267.0";"0"
"709";"3930 0689 1012 2079";"VISA";"1010";"étterem";"5382370368";"2770";"HUF";"True";"1522652278.0";"0"
"120";"4782 5737 5906 2475";"JCB";"1081";"utazás";"5382369779";"79673";"HUF";"True";"1522652312.0";"0"
"1366";"5394 4228 8211 6270";"MAESTRO";"1020";"ruházat";"5382371025";"8323";"HUF";"True";"1522652317.0";"0"
"15";"1896 7044 6608 4941";"DINERS";"1052";"üzemanyag";"5382369674";"10471";"HUF";"True";"1522652336.0";"0"
"1836";"0317 8836 5800 2521";"MASTERCARD";"1071";"könyv";"5382371495";"5550";"HUF";"True";"1522652338.0";"0"
"39";"0808 4022 8541 8758";"JCB";"1003";"élelmiszer";"5382369698";"36173";"HUF";"True";"1522652346.0";"0"
"1654";"2361 1926 9375 8811";"JCB";"1082";"utazás";"5382371313";"177582";"HUF";"True";"1522652371.0";"0"
"158";"5699 0259 6387 7059";"AMEX";"1021";"ruházat";"5382369817";"17286";"HUF";"True";"1522652422.0";"0"
"762";"1037 3334 7962 7397";"JCB";"1082";"utazás";"5382370421";"60839";"HUF";"True";"1522652444.0";"0"
"2158";"7003 4394 8640 4391";"AMEX";"1081";"utazás";"5382371817";"88159";"HUF";"True";"1522652469.0";"0"
"7";"8066 2000 5043 9298";"MASTERCARD";"1071";"könyv";"5382369666";"2395";"HUF";"True";"1522652472.0";"0"
"2280";"5171 2694 1171 9686";"JCB";"1022";"ruházat";"5382371939";"15941";"HUF";"True";"1522652529.0";"0"
"1017";"1848 6760 2869 5622";"MAESTRO";"1031";"egészség";"5382370676";"18778";"HUF";"True";"1522652567.0";"0"
"710";"3930 0689 1012 2079";"VISA";"1010";"étterem";"5382370369";"2872";"HUF";"True";"1522652578.0";"0"
"121";"4782 5737 5906 2475";"JCB";"1062";"szórakozás";"5382369780";"3478";"HUF";"True";"1522652612.0";"1"
"1367";"5394 4228 8211 6270";"MAESTRO";"1061";"szórakozás";"5382371026";"4516";"HUF";"True";"1522652617.0";"0"
"1837";"0317 8836 5800 2521";"MASTERCARD";"1051";"üzemanyag";"5382371496";"5622";"HUF";"True";"1522652638.0";"0"
"40";"0808 4022 8541 8758";"JCB";"1040";"elektronikai";"5382369699";"31652";"HUF";"True";"1522652646.0";"0"
"1655";"2361 1926 9375 8811";"JCB";"1081";"utazás";"5382371314";"196390";"HUF";"True";"1522652671.0";"0"
"159";"5699 0259 6387 7059";"AMEX";"1002";"élelmiszer";"5382369818";"34085";"HUF";"True";"1522652722.0";"0"
"647";"2627 7491 4815 7152";"MAESTRO";"1052";"üzemanyag";"5382370306";"18075";"HUF";"True";"1522652725.0";"0"
"600";"2334 0572 9212 4411";"AMEX";"1003";"élelmiszer";"5382370259";"13588";"HUF";"True";"1522652746.0";"0"
"2159";"7003 4394 8640 4391";"AMEX";"1052";"üzemanyag";"5382371818";"14677";"HUF";"True";"1522652769.0";"0"
"8";"8066 2000 5043 9298";"MASTERCARD";"1010";"étterem";"5382369667";"8865";"HUF";"True";"1522652772.0";"0"
"2281";"5171 2694 1171 9686";"JCB";"1003";"élelmiszer";"5382371940";"13268";"HUF";"True";"1522652829.0";"0"
"806";"5574 1145 1159 1653";"JCB";"1080";"utazás";"5382370465";"252792";"HUF";"True";"1522652853.0";"0"
"1018";"1848 6760 2869 5622";"MAESTRO";"1061";"szórakozás";"5382370677";"2452";"HUF";"True";"1522652867.0";"0"
"711";"3930 0689 1012 2079";"VISA";"1012";"étterem";"5382370370";"6461";"HUF";"True";"1522652878.0";"0"
"122";"4782 5737 5906 2475";"JCB";"1021";"ruházat";"5382369781";"7434";"HUF";"True";"1522652912.0";"0"
"1368";"5394 4228 8211 6270";"MAESTRO";"1060";"szórakozás";"5382371027";"5685";"HUF";"True";"1522652917.0";"0"
"1838";"0317 8836 5800 2521";"MASTERCARD";"1003";"élelmiszer";"5382371497";"17471";"HUF";"True";"1522652938.0";"0"
"41";"0808 4022 8541 8758";"JCB";"1072";"könyv";"5382369700";"5817";"HUF";"True";"1522652946.0";"0"
"1656";"2361 1926 9375 8811";"JCB";"1032";"egészség";"5382371315";"10723";"HUF";"True";"1522652971.0";"0"
"160";"5699 0259 6387 7059";"AMEX";"1061";"szórakozás";"5382369819";"6509";"HUF";"True";"1522653022.0";"0"
"648";"2627 7491 4815 7152";"MAESTRO";"1070";"könyv";"5382370307";"6301";"HUF";"True";"1522653025.0";"0"
"601";"2334 0572 9212 4411";"AMEX";"1081";"utazás";"5382370260";"326815";"HUF";"True";"1522653046.0";"0"
"2160";"7003 4394 8640 4391";"AMEX";"1012";"étterem";"5382371819";"3079";"HUF";"True";"1522653069.0";"0"
"2282";"5171 2694 1171 9686";"JCB";"1072";"könyv";"5382371941";"2668";"HUF";"True";"1522653129.0";"0"
"1019";"1848 6760 2869 5622";"MAESTRO";"1081";"utazás";"5382370678";"323258";"HUF";"True";"1522653167.0";"0"
"712";"3930 0689 1012 2079";"VISA";"1031";"egészség";"5382370371";"23341";"HUF";"True";"1522653178.0";"0"
"123";"4782 5737 5906 2475";"JCB";"1040";"elektronikai";"5382369782";"176244";"HUF";"True";"1522653212.0";"0"
"1369";"5394 4228 8211 6270";"MAESTRO";"1012";"étterem";"5382371028";"4480";"HUF";"True";"1522653217.0";"0"
"1839";"0317 8836 5800 2521";"MASTERCARD";"1051";"üzemanyag";"5382371498";"14623";"HUF";"True";"1522653238.0";"0"
"1657";"2361 1926 9375 8811";"JCB";"1012";"étterem";"5382371316";"2681";"HUF";"True";"1522653271.0";"0"
"2101";"0022 1533 3632 8073";"MASTERCARD";"1002";"élelmiszer";"5382371760";"1324";"HUF";"True";"1522653313.0";"0"
"161";"5699 0259 6387 7059";"AMEX";"1060";"szórakozás";"5382369820";"3424";"HUF";"True";"1522653322.0";"0"
"649";"2627 7491 4815 7152";"MAESTRO";"1001";"élelmiszer";"5382370308";"10377";"HUF";"True";"1522653325.0";"0"
"602";"2334 0572 9212 4411";"AMEX";"1010";"étterem";"5382370261";"6495";"HUF";"True";"1522653346.0";"0"
"2283";"5171 2694 1171 9686";"JCB";"1070";"könyv";"5382371942";"2361";"HUF";"True";"1522653429.0";"0"
"1020";"1848 6760 2869 5622";"MAESTRO";"1003";"élelmiszer";"5382370679";"1593";"HUF";"True";"1522653467.0";"0"
"713";"3930 0689 1012 2079";"VISA";"1061";"szórakozás";"5382370372";"7301";"HUF";"True";"1522653478.0";"0"
"124";"4782 5737 5906 2475";"JCB";"1021";"ruházat";"5382369783";"26356";"HUF";"True";"1522653512.0";"0"
"1370";"5394 4228 8211 6270";"MAESTRO";"1070";"könyv";"5382371029";"2334";"HUF";"True";"1522653517.0";"1"
"450";"6693 7295 4055 2123";"DINERS";"1031";"egészség";"5382370109";"25860";"HUF";"True";"1522653527.0";"0"
"1840";"0317 8836 5800 2521";"MASTERCARD";"1001";"élelmiszer";"5382371499";"29145";"HUF";"True";"1522653538.0";"0"
"1658";"2361 1926 9375 8811";"JCB";"1020";"ruházat";"5382371317";"9428";"HUF";"True";"1522653571.0";"0"
"2102";"0022 1533 3632 8073";"MASTERCARD";"1022";"ruházat";"5382371761";"14911";"HUF";"True";"1522653613.0";"0"
"162";"5699 0259 6387 7059";"AMEX";"1080";"utazás";"5382369821";"329872";"HUF";"True";"1522653622.0";"0"
"603";"2334 0572 9212 4411";"AMEX";"1062";"szórakozás";"5382370262";"3325";"HUF";"True";"1522653646.0";"0"
"487";"9300 0772 1939 9982";"JCB";"1081";"utazás";"5382370146";"186940";"HUF";"True";"1522653729.0";"0"
"2284";"5171 2694 1171 9686";"JCB";"1080";"utazás";"5382371943";"187014";"HUF";"True";"1522653729.0";"0"
"1021";"1848 6760 2869 5622";"MAESTRO";"1042";"elektronikai";"5382370680";"117944";"HUF";"True";"1522653767.0";"0"
"714";"3930 0689 1012 2079";"VISA";"1002";"élelmiszer";"5382370373";"32264";"HUF";"True";"1522653778.0";"0"
"125";"4782 5737 5906 2475";"JCB";"1010";"étterem";"5382369784";"3180";"HUF";"True";"1522653812.0";"0"
"1371";"5394 4228 8211 6270";"MAESTRO";"1061";"szórakozás";"5382371030";"5931";"HUF";"True";"1522653817.0";"0"
"451";"6693 7295 4055 2123";"DINERS";"1040";"elektronikai";"5382370110";"18806";"HUF";"True";"1522653827.0";"0"
"1841";"0317 8836 5800 2521";"MASTERCARD";"1032";"egészség";"5382371500";"33698";"HUF";"True";"1522653838.0";"0"
"163";"5699 0259 6387 7059";"AMEX";"1082";"utazás";"5382369822";"134385";"HUF";"True";"1522653922.0";"0"
"604";"2334 0572 9212 4411";"AMEX";"1031";"egészség";"5382370263";"10114";"HUF";"True";"1522653946.0";"0"
"1300";"6475 7578 8529 1966";"VISA";"1002";"élelmiszer";"5382370959";"31756";"HUF";"True";"1522653989.0";"0"
"1002";"3499 2339 7804 9190";"MASTERCARD";"1072";"könyv";"5382370661";"6189";"HUF";"True";"1522654021.0";"0"
"2285";"5171 2694 1171 9686";"JCB";"1042";"elektronikai";"5382371944";"46909";"HUF";"True";"1522654029.0";"0"
"488";"9300 0772 1939 9982";"JCB";"1022";"ruházat";"5382370147";"10130";"HUF";"True";"1522654029.0";"0"
"715";"3930 0689 1012 2079";"VISA";"1080";"utazás";"5382370374";"160212";"HUF";"True";"1522654078.0";"0"
"126";"4782 5737 5906 2475";"JCB";"1040";"elektronikai";"5382369785";"63168";"HUF";"True";"1522654112.0";"0"
"1372";"5394 4228 8211 6270";"MAESTRO";"1080";"utazás";"5382371031";"249373";"HUF";"True";"1522654117.0";"0"
"452";"6693 7295 4055 2123";"DINERS";"1080";"utazás";"5382370111";"56410";"HUF";"True";"1522654127.0";"0"
"1842";"0317 8836 5800 2521";"MASTERCARD";"1071";"könyv";"5382371501";"6416";"HUF";"True";"1522654138.0";"0"
"164";"5699 0259 6387 7059";"AMEX";"1070";"könyv";"5382369823";"5836";"HUF";"True";"1522654222.0";"0"
"2262";"1192 1660 9230 2572";"VISA";"1070";"könyv";"5382371921";"3625";"HUF";"True";"1522654230.0";"0"
"1301";"6475 7578 8529 1966";"VISA";"1012";"étterem";"5382370960";"7928";"HUF";"True";"1522654289.0";"0"
"1003";"3499 2339 7804 9190";"MASTERCARD";"1060";"szórakozás";"5382370662";"6940";"HUF";"True";"1522654321.0";"0"
"489";"9300 0772 1939 9982";"JCB";"1010";"étterem";"5382370148";"6452";"HUF";"True";"1522654329.0";"0"
"2286";"5171 2694 1171 9686";"JCB";"1052";"üzemanyag";"5382371945";"16819";"HUF";"True";"1522654329.0";"0"
"716";"3930 0689 1012 2079";"VISA";"1060";"szórakozás";"5382370375";"3255";"HUF";"True";"1522654378.0";"0"
"127";"4782 5737 5906 2475";"JCB";"1031";"egészség";"5382369786";"29193";"HUF";"True";"1522654412.0";"0"
"1373";"5394 4228 8211 6270";"MAESTRO";"1030";"egészség";"5382371032";"7842";"HUF";"True";"1522654417.0";"0"
"453";"6693 7295 4055 2123";"DINERS";"1080";"utazás";"5382370112";"155341";"HUF";"True";"1522654427.0";"0"
"1843";"0317 8836 5800 2521";"MASTERCARD";"1052";"üzemanyag";"5382371502";"14951";"HUF";"True";"1522654438.0";"0"
"2263";"1192 1660 9230 2572";"VISA";"1012";"étterem";"5382371922";"5438";"HUF";"True";"1522654530.0";"0"
"1302";"6475 7578 8529 1966";"VISA";"1032";"egészség";"5382370961";"33347";"HUF";"True";"1522654589.0";"0"
"1004";"3499 2339 7804 9190";"MASTERCARD";"1003";"élelmiszer";"5382370663";"35574";"HUF";"True";"1522654621.0";"0"
"2287";"5171 2694 1171 9686";"JCB";"1031";"egészség";"5382371946";"12857";"HUF";"True";"1522654629.0";"0"
"490";"9300 0772 1939 9982";"JCB";"1040";"elektronikai";"5382370149";"188251";"HUF";"True";"1522654629.0";"0"
"596";"8847 2467 3282 8908";"MAESTRO";"1051";"üzemanyag";"5382370255";"9017";"HUF";"True";"1522654631.0";"0"
"128";"4782 5737 5906 2475";"JCB";"1031";"egészség";"5382369787";"37668";"HUF";"True";"1522654712.0";"0"
"1374";"5394 4228 8211 6270";"MAESTRO";"1030";"egészség";"5382371033";"32770";"HUF";"True";"1522654717.0";"0"
"2264";"1192 1660 9230 2572";"VISA";"1032";"egészség";"5382371923";"32372";"HUF";"True";"1522654830.0";"0"
"1005";"3499 2339 7804 9190";"MASTERCARD";"1072";"könyv";"5382370664";"5585";"HUF";"True";"1522654921.0";"0"
"491";"9300 0772 1939 9982";"JCB";"1011";"étterem";"5382370150";"7135";"HUF";"True";"1522654929.0";"0"
